CLUE,ANS,POS,FOUND IN
Stingy hoarder ,miser,2,Miserly saver
Nun's title ,sister,5,Ruling Sister: A title used by the Daughters of Charity in the United States to refer to their leader within a community or provincial.
Thin and metallic in sound ,tinny,11,Tinny audio
Fit out ,equip,4,Adequately equipped
Hitchcock's speciality ,suspense,1,Suspense-building
One eighth of a gallon ,pint,4,One pint (equivalent to eight fluid ounces)
Retain ,keep,2,Keep intact
Impromptu ,unscripted,15,Unscripted (when referring to performances or speeches)
"Speak indistinctly, as a drunk might ",slur,2,Slurred speech
Of cattle ,bovine,1,Bovine animals
Wholly engrossed ,absorbed,1,Completely absorbed
Of little weight ,light,6,Lightweight
Commercial vehicle ,van,19,Freight van (small commercial)
Bacterium causing sore throats etc ,streptococcus,1,Streptococcus pyogenes
