CLUE,ANS,POS,FOUND IN
(Usually) fizzy drink ,lemonade,16,Ace lemonade
Tether,leash,6,Leash - A restraint typically used to control an animal like a dog by keeping it close and preventing wandering off; metaphorically tethers them to their owner's side.
Spread; improvise (jazz) ,jam,3,Jam Session
Admission ,entry,14,Entry point
MC in full ,master of ceremonies,15,"Master of Ceremonies (A person who presides over a formal event, ensuring it proceeds smoothly and entertainingly)"
100 years ,century,2,"Century - a hundred-year period, often used in historical contexts"
Interval of quiet,lull,10,Momentum (in the sense of a brief lull)
Poisonous flowering plant ,aconite,6,Monkshood/Aconite (Aconitum napellus)
Graduates of a college ,alumni,11,University alumni
Immediate ,instant,1,Instantaneous
Guided anti-ship missile ,exocet,3,Exocet Missile
