CLUE,ANS,POS
Leaves carved on a Corinthian column ,acanthus,1
Lively party ,shindig,7
Meal ,dinner,3
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,3
Group of musicians ,orchestra,3
Early nineteenth century anti-machinery demonstrator ,luddite,1
"Incompetent, clumsy",inept,1
Snowstorm ,blizzard,1
Game played with a netted stick,lacrosse,1
Mass for the dead ,requiem,1
Something with independent existence ,entity,1
Dispossess ,deprive,2
Accumulate into total ,aggregate,1
Inflammatory skin condition ,eczema,2
"Piece of wood, potato, or silicon",chip,3
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,1
Implement ,tool,3
"Unlucky, destined to lose ",ill-fated,1
Gamp ,umbrella,1
