CLUE,ANS,POS
Retail branches ,outlets,1
Obligation ,duty,1
Delight; magical object ,charm,2
Books of maps ,atlases,1
In a yielding manner ,softly,2
Improved ,enhanced,1
Cheap; sleazy ,tawdry,1
Radio interference ,static,2
Genuine ,sincere,3
Abusive harangue ,diatribe,3
Unit of food energy ,calorie,2
Part of foot ,instep,5
Female classical dancer,ballerina,1
Snooker stick ,cue,1
Porch along the outside of a building ,veranda,4
Weather ,climate,1
Curse ,anathema,19
An aromatic herb ,marjoram,7
Massive ,huge,2
Skating venue ,rink,1
Letter,epistle,1
Happen again ,recur,1
First performance ,premiere,2
