CLUE,ANS,POS,FOUND IN
Lockjaw ,tetanus,10,Tetanus-associated trismus
Intense anger,fury,13,Overwhelmed by fury
Unwelcome intrusion ,invasion,16,Invasion of privacy
Crossbred ,hybrid,1,Hybridized
Church spire ,steeple,1,Religious steeple
Depressed ,blue,3,Feeling blue
Unit of current ,amp,1,Ampere
"Old German kingdom, capital Berlin ",prussia,1,Prussian Empire
Forswear ,abjure,4,"Abjure: Renounce upon the altar or oath, often used in a formal context but can be applied metaphorically when giving up an idea or practice."
One sure to win (slang) ,cert,5,Positive certainty in victory
A French mister ,monsieur,2,Monsieur Cuisinier
