CLUE,ANS,POS,FOUND IN
American term for swede ,rutabaga,1,"Rutabaga: A commonly used alternative name in the United States for ""swede,"" a root vegetable native to Eurasia, also known as Brassica napus var"
Weighty book ,tome,1,Heavy tome
Landslide,avalanche,1,Avalanche-like movement
Rascal ,scamp,12,Little scamp
Extremely wicked ,evil,2,Evil-minded
Backside,posterior,16,Adjacent to the posterior part
Fond of games ,playful,6,Playful spirit
Picked,chose,2,Chosen
"-- Rodin, French sculptor ",auguste,2,"Artist: Auguste Rodin (French sculptor best known for works like ""The Thinker"" and ""The Gates of Hell."")"
Occurrences ,events,1,Number of instances or events that happen within a specific timeframe
International treaty ,pact,5,Pact among nations
Joke; silencer ,gag,12,Giggle's invisible gag: An inside joke that no one else gets
Magpie ,hoarder,11,Shiny trinket hoarder
Reduce by a factor of two ,halve,1,Halved
Deliver from harm ,rescue,18,Rescue operation (when needed)
Food passed through a liquidiser ,puree,1,Pureed
Surviving fragment,remnant,6,Sustaining remnants
