CLUE,ANS,POS
Party - hit,bash,1
"Clothing, apparel",attire,5
Agra tourist attraction ,taj mahal,1
Two times ,twice,2
Long-haired rabbit ,angora,1
Winged god of love ,eros,2
Pay a quick informal visit,pop in,5
Self-satisfied ,smug,11
Arrow maker ,fletcher,2
They're smaller than towns ,villages,1
Automatic machine ,robot,7
Took umbrage ,resented,4
Book series by John Galsworthy ,the forsyte saga,1
Inuit abode,igloo,1
Strong drink ,vodka,10
Elevate ,raise,4
Shoves ,pushes,1
"Of one from Warsaw, say ",polish,1
Brigham Young state ,utah,1
Home loan ,mortgage,1
Bright and warm ,sunny,1
Patois ,dialect,3
Aviators ,pilots,1
Warning of danger ,alert,1
"Shout; Saul --, novelist ",bellow,4
Hazel nut ,filbert,3
Pleasure seeker ,hedonist,2
Take small bites from ,nibble,1
