CLUE,ANS,POS
Edible bulb ,onion,2
Baldness,alopecia,1
Eastern ,oriental,1
"Natural, inborn ",innate,1
Dwell ,reside,2
Glass or plastic vessel ,bottle,1
Plant from a corm,crocus,2
NW US state ,montana,3
Soup spoon ,ladle,4
Use a razor ,shave,1
Brushwood ,scrub,4
Songbird ,lark,6
Small pointed projectile ,dart,2
Broken pieces ,fragments,2
"Unite, merge ",combine,1
Numerous small songbirds ,finches,2
Enlisted in the armed forces,signed up,3
Mediocre ,so-so,14
Somewhat rough (sea),choppy,3
Respectful and considerate ,polite,1
"Praised, lauded ",extolled,4
