CLUE,ANS,POS
Ancient stringed instrument ,lyre,1
Drinker's paunch ,beer belly,1
Working the land ,tilling,7
Celestial body of hot gases ,star,2
Reach ,attain,2
Soldier in a light cavalry regiment ,hussar,2
Pursue,chase,1
"Guard, keeper ",warden,3
Life-supporting gas ,oxygen,1
Irrational fear ,phobia,1
Thoroughfare ,avenue,2
Those fully grown ,adults,1
Grain-stores ,silos,2
Imperial land measurement ,acre,1
Film ,movie,1
Formerly Nyasaland ,malawi,1
"James --, fourth US president ",madison,1
Book of maps ,atlas,1
Exalted; awesome ,sublime,18
Artillerymen,gunners,1
Arab sailing ship ,dhow,1
Bequest ,legacy,2
Aristocratic lady,countess,3
Polite addition to a request ,please,4
