CLUE,ANS,POS
Obstacle ,handicap,6
"Clothing, apparel",attire,1
Agra tourist attraction ,taj mahal,1
Two times ,twice,2
Winged god of love ,eros,2
Pay a quick informal visit,pop in,3
Self-satisfied ,smug,2
Widespread killing ,massacre,1
"Make out, distinguish by eye ",discern,10
Arrow maker ,fletcher,1
Decisions of courts on issues of fact or law ,findings,9
They're smaller than towns ,villages,1
Took umbrage ,resented,4
Pre-Aztec Mexicans ,toltecs,3
Inuit abode,igloo,1
Shoves ,pushes,1
Brigham Young state ,utah,1
Home loan ,mortgage,1
Bright and warm ,sunny,1
Patois ,dialect,1
Aviators ,pilots,1
Warning of danger ,alert,1
Hazel nut ,filbert,1
Pleasure seeker ,hedonist,1
Parliament's bell ,big ben,1
