CLUE,ANS,POS
Withdraw from union ,secede,2
Ointment ,unguent,10
Like a teddy bear? ,cuddly,1
1939 Greta Garbo film ,ninotchka,1
Rider's seat ,saddle,1
Shout ,yell,1
Valuable or cherished ,precious,1
Double-reed instrument ,oboe,1
Traverse ,cross,1
City of northern Italy ,milan,1
Social insect ,ant,1
Be,exist,1
Cleric ranking just below a priest in Christian churches,deacon,1
Seeming ,apparent,4
Garden implement ,rake,1
Sore ,painful,2
Making clothes ,tailoring,2
Shakes or trembles ,shudders,11
