CLUE,ANS,POS
"Peril, risk ",danger,2
Not sloping; apartment ,flat,5
Graven image or greatly admired person ,idol,7
Window hangings ,curtains,1
Exclusion from the church ,excommunication,2
Line of rotation ,axis,1
Neither equilateral nor isosceles ,scalene,3
Mum's mate,dad,1
"Allocate, a job say ",assign,1
Flower; part of the eye ,iris,1
Of an empire ,imperial,15
"Attentive, watchful ",alert,1
Officially allow ,permit,7
Code of correct conduct ,protocol,8
Animal's natural home ,habitat,19
