CLUE,ANS,POS
Choke ,throttle,5
Sway on the brink,teeter,1
Be in accord,agree,1
Of birth ,natal,1
Hungarian stew ,goulash,1
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,3
Aperture or opportunity ,opening,1
Wooden hammer ,mallet,2
Crown or headband as sign of sovereignty ,diadem,2
"Fabric, material ",textile,3
Put up with ,tolerate,1
Slightly drunk ,tipsy,1
Improvement in quality ,enhancement,1
Good enough ,adequate,2
Economical -- rubbishy ,cheap,4
Oily ,greasy,1
A facial twitch ,tic,1
Fragrance,aroma,5
Old ,ancient,1
