CLUE,ANS,POS
Partially viewed ,glimpsed,1
Fast Brazilian dance ,lambada,4
Seethe ,boil,1
Formal wear ,top hat,14
Kind of rehearsal like thirsty trot ,dry run,4
Impressed deeply ,awed,1
Short-legged hound ,beagle,2
Short ,brief,3
Bay lynx ,bobcat,3
Designed to reduce wind resistance,streamlined,2
Lowest point ,nadir,20
"Obscure, puzzling ",enigmatic,3
Geometrical figure ,rhombus,10
Defeated or hit repeatedly ,beaten,18
Trapped ,cornered,18
"Resounding, ringing ",resonant,17
Large American vulture ,condor,1
Careful and persistent work or effort ,diligence,11
