CLUE,ANS,POS
Former currency of Portugal,escudo,1
Miniature tree ,bonsai,1
State of central US ,nebraska,7
Japanese island ,okinawa,5
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,1
"Eg, native of Teheran ",iranian,1
Chic ,stylish,1
US witch-trial town ,salem,1
Female singing voice ,alto,3
Level or smooth ,even,3
Plant with small blue flowers ,forget-me-not,1
"Bond, e.g. ",agent,1
Business that serves other businesses ,agency,3
Cruel dictator ,despot,1
Duct that carries urine ,ureter,1
Old name for Spanish peninsula ,iberia,1
Viral disease causing paralysis ,polio,16
Sudden rush,surge,1
Brazilian dance ,samba,1
Sudden sharp decrease in quantity ,dip,4
