CLUE,ANS,OUTPUT
Lamp-rubbing poor boy ,aladdin,"['Wishful', 'Dreamer', 'Aspiring', 'Hopeful', 'Covetous', 'Desirous', 'Ambitious', 'Poverty-stricken', 'Impecunious (literally ""having no money"")', 'Underprivileged', 'Needy', 'Miserable (in a financial sense)', 'Penurious ', 'Destitute (lacking the means to provide for basic needs)', 'Pauper-like', 'Indigent', 'Broke', 'Impoverished', 'Financially strapped', 'Economically disadvantaged']"
Daydream ,fantasy,"['Hollowed', 'Starvation', 'Famishedness', 'Emptiness', 'Deprivation', 'Hunger pangs', 'Undernourishment', 'Appetite (though not exclusively negative, can be associated with being left hungry)', 'Ravenous', 'Foodless', 'Scanty meal (implies a preceding state of hunger)', 'Lightheadedness (a symptom that can result from prolonged hunger)', 'Wilted (metaphorically, when lacking sustenance)', 'Craving', 'Vacant stomach', 'Pangs of want', 'Satiation-deprived', 'Nourishment void', 'Empty vessel', 'Desire for food (implying a state before fulfillment)']"
Eat this by way of apology ,humble pie,"['Breadbasket', 'Olive branch', 'Peace offering', 'Mea culpa meal', 'Reconciliatory repast', 'Sweetener (figurative sense)', 'Gastronomic olive leaf', 'Amends appetizer', 'Correction course', 'Pardon pie', 'Consolation cuisine', 'Pacifying pastry', 'Penitential pudding', 'Compensatory cookies', 'Apology aperitif', 'Remorseful rolls', 'Exoneration edibles', 'Attenuating appetizers']"
Gong ,medal,"['Bell', 'Alarm', 'Sounder', 'Chime', 'Horn', 'Barometer (some types use a ""gong"" action for atmospheric pressure changes)', 'Percussion instrument', 'Resonator', 'Glockenspiel', 'Xylophone part', 'Carillon', 'Chime sequence', 'Bamboo gong', 'Metallophones (family of percussion instruments)', 'Piano hammer (referring to the action that strikes strings, sometimes referred to as a ""gong"")', 'Bellows (as in sound-producing devices which can be similar to a gong in function)', 'Buzzer (electronic device with a gong-like tone when activated)', 'Campanology (the study of bells, often found in churches and other buildings as part of the gong)', 'Timpani (drums that sometimes are colloquially called ""kettledrums,"" which have a similar sounding action to gongs)', 'Glockenspiel mallet (a tool used to strike a glockenspiel, which is similar in function to striking a gong)']"
Mediate ,liaise,"['Here are words related to ""mediate"":', 'Arbitration (noun)', 'Intervene (verb)', 'Peacemaker (noun)', 'Negotiator (noun)', 'Conciliate (verb, past tense: conciliated)', 'Diplomacy (noun)', 'Mediator (noun)', 'Compromise (noun)', 'Reconcile (verb)', 'Settlement (noun)', 'Dialogue (noun)', 'Pacify (verb, past tense: pacified)', 'Resolution (noun)', 'Moderator (noun)', 'Compromise (verb)', 'Negotiate (verb, past participle: negotiated)', 'Facilitate (verb, past tense: facilitated)', 'Consensus (noun)', 'Brokerage (noun)', 'Harmony (noun)']"
Important person (colloq.) ,big noise,"['Bigwig', 'Heavy hitter', 'Personage', 'VIP (Very Important Person)', 'Luminary', 'Dignitary', 'Mogul', 'Power player', 'Influencer', 'Elite', 'High roller', 'Key figure', 'Celebrity (in the context of influence)', 'Major leaguer', 'Top brass', 'A-lister', 'Power broker', 'Movers and shakers', 'Force to be reckoned with', 'Big cheese']"
Coma ,stupor,"['Insomniac (in a metaphorical sense, ""awake in dreams"")', 'Unconsciousness', 'Deep sleep', 'Oblivion', 'Dormancy', 'Inert state', 'Comatose condition', 'Hypnotic trance', 'Tranquil repose', ""Quietude (referring to a mental or metaphorical 'coma')"", 'Stillness', 'Stasis', 'Dormant period', 'Morphean state (associated with the god of dreams, Morpheus)', 'Somnolent condition', 'Slumber', 'Reposeful state', 'Silence', 'Hibernation (in animals or as a metaphor for humans)', 'Snooze-mode (colloquial, referring to being unaware or unresponsive)']"
Frisk,gambol,"['Pat down', 'Search', 'Examine quickly', 'Screening', 'Quick inspection', 'Check-up', 'Probe', 'Sweep', 'Peruse', 'Scrutinize (briefly)', 'Look over', 'Survey', 'Evaluation', 'Inspection', 'Brief examination', 'Checkup (as in a quick medical checkup)', 'Investigate', 'Probe gently', 'Palpate', 'Quick glance']"
Complement ,accompaniment,"['Harmonize', 'Enhance', 'Augment', 'Supplement', 'Add-on', 'Accentuate', 'Strengthen', 'Balance', 'Round out', 'Boost', 'Improve upon', 'Embellish', 'Complete', 'Amplify', 'Enrich', 'Expand on', 'Elaborate', 'Support', 'Compliment (as in ""complement"")', 'Round out (alternative meaning, as in completing a set)']"
US state ,pennsylvania,"['Alabama', 'Alaska', 'Arizona', 'Arkansas', 'California', 'Colorado', 'Connecticut', 'Delaware', 'Florida', 'Georgia', 'Hawaii', 'Idaho', 'Illinois', 'Indiana', 'Iowa', 'Kansas', 'Kentucky', 'Louisiana', 'Maine', 'Maryland']"
