CLUE,ANS,POS
Hard Italian cheese,parmesan,1
"Trot in after sea-god, son of Poseidon ",triton,2
Vast multitude ,legion,14
Tiredness,fatigue,2
Exotic flower ,orchid,2
Hostelry for travellers ,inn,2
Set of clothes or group of people ,outfit,16
Sheer fabric of silk or rayon ,chiffon,1
"Quietly, without fuss ",calmly,10
US state ,indiana,14
Curly-haired breed of dog ,poodle,1
"Liszt or Ravel, say ",composer,1
Gravelly courage ,grit,10
Thin pointer ,needle,1
Male domestic feline ,tomcat,1
