CLUE,ANS,POS
Divides in two ,halves,2
Band worn around the neck ,choker,2
Vast multitude ,legion,5
Tiredness,fatigue,1
Exotic flower ,orchid,1
Hostelry for travellers ,inn,1
Set of clothes or group of people ,outfit,1
It's distilled from molasses ,rum,1
Sheer fabric of silk or rayon ,chiffon,1
Mid-day ,noon,1
Valid ,sound,4
Lustre ,sheen,2
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,2
Curly-haired breed of dog ,poodle,1
About-turn ,reversal,2
Wine merchant ,vintner,3
