CLUE,ANS,POS
Raise ,elevate,2
Is able to ,can,1
Actual; coin ,real,1
Describes poorly groomed hair ,shaggy,2
Green public spaces ,gardens,2
"Beginning, start ",outset,3
Discolorations or dirt marks ,stains,1
TV motoring programme ,top gear,1
Concerning home affairs ,domestic,1
"Requires, is in want of ",needs,1
Snatch,grab,1
Fermented grape juice ,wine,1
Young woman entering society ,debutante,1
Spring back ,bounce,2
Birds of prey ,eagles,2
Agreement ,assent,6
Annoy continually ,harass,2
Lends a hand ,assists,5
Foe,enemy,1
