CLUE,ANS,POS
"'Standard, conventional (6)' ",normal,2
Roller,wave,8
Border,boundary,4
Bunch of flowers ,posy,2
Cooking fat ,lard,3
Stamp collector ,philatelist,1
By a very small margin ,barely,1
Flag bearing a device ,banner,2
"Lean, part of foot ",heel,3
Asian rainy season ,monsoon,1
Pasta in thin strands,vermicelli,10
"Alone, set apart ",isolated,1
Natural surroundings ,habitat,3
Squeeze into less space ,compress,2
"Real, not abstract ",concrete,1
Merged into one,united,9
Grid ,lattice,2
"Defeat, overcome",conquer,2
Very dry ,arid,1
A wearing away ,abrasion,2
