CLUE,ANS,POS
Soft French cheese ,brie,1
Something similar to something else ,analogue,8
Bite and grind food in the mouth,chew,1
Spicy pepper sauce ,tabasco,3
Heart rate ,pulse,1
"Start, launch ",initiate,3
Goodbye ,farewell,1
Sailing boat ,yacht,1
Not particularly surprising,unremarkable,3
Banquets or celebratory days ,feasts,1
Grant to help defray costs ,subsidy,4
Very thin paper ,tissue,1
Underground chapel ,crypt,1
Run with long bounding steps ,lope,11
Indian melody ,raga,1
Contract of insurance ,policy,1
They see to it that wills are put into effect ,executors,1
(Account) sum received ,credit,8
American university ,harvard,1
Part of London (or Alberta) ,edmonton,21
Speak to the residence ,address,1
Manifest; obvious ,evident,3
