CLUE,ANS,POS
Rubbish - baby animals,litter,1
Knight's title,sir,1
"Accede, acquiesce ",assent,3
Projectile from bow ,arrow,1
Arrive at ,reach,1
Gets better or gets back ,recovers,2
"Grant, confer ",award,1
"Concurred, assented ",agreed,1
Continuous record of events in order of time ,chronicle,1
Agricultural complex ,ranch,2
Culmination,climax,3
Column,pillar,1
Stew-dish ,casserole,1
Exoneration ,acquittal,2
Tropical fruit ,mango,2
Area of variation ,range,1
Area with frozen subsoil ,tundra,2
Candle fibre ,wick,2
Wrap; pupa's protection ,cocoon,1
