CLUE,ANS,POS
Cover for a gramophone record ,sleeve,2
Style popular in the 1920s and '30s ,art deco,3
Vertical parts of stairs ,risers,3
Ramshackle ,dilapidated,2
Disastrous ,catastrophic,3
First Greek letter ,alpha,2
Five-cent coin (US) ,nickel,2
Delicate ornamental metalwork,filigree,2
"Wear away by rubbing, scrape ",abrade,3
Of the brain ,cerebral,50
Prohibitions buy custom or religion ,taboos,7
Walk arrogantly ,swagger,4
American region of religious fundamentalism ,bible belt,2
Animal with a sting in its tail ,scorpion,2
Pacific islands region ,oceania,5
Very strong wind ,gale,2
Clarified butter used in Indian cooking ,ghee,2
Equipment ,kit,16
Boy ,lad,2
Gem weight unit,carat,42
