CLUE,ANS,POS
"Refuse, litter ",rubbish,6
Merchandise ,wares,4
Baby's bed ,cot,2
Filaments of a spider's web ,gossamer,7
Instrument for viewing at a distance ,telescope,1
Legal summons ,writ,2
Stop doing something ,desist,7
Weak cry of young bird ,cheep,3
Sampled ,tasted,1
Steadfast ,immovable,8
Son of a sovereign ,prince,1
Over the moon ,ecstatic,3
Highly profitable ,lucrative,1
Not able to be seen ,invisible,1
Type of fuel ,diesel,2
Vibrations ,tremors,1
Governing body of the Roman Catholic church ,curia,13
