CLUE,ANS,POS,FOUND IN
Lever moving boat's rudder,tiller,3,Rigging the tiller
Wartime stealer,looter,9,"Looter, specifically for military items"
Mental or emotional strain,stress,1,Stressful situation
Evening music (played outside woman's house) ,serenade,5,Moonlight serenade
German Miss ,fr,11,Frankfurt Fable
Narrow track or path ,lane,2,Thin lane
Smooth ; metal ,iron,8,"Cast iron (as in cast-iron skillets, which are often polished for a smoother finish)"
Artist's workshop ,atelier,7,Masterful atelier
Spanish wine shop ,bodega,1,Bodega de vinos
Brother (Italian) ,fra,1,"Fratello - direct translation, referring to a male sibling"
"Agile, spry ",nimble,6,Light-footed: Able to move lightly and gracefully; nimble.
Sign of the zodiac ,leo,5,"Leo: Regal, generous protector"
Curling columns of smoke ,plumes,3,Exhaust plumes
It turns litmus red ,acid,1,Acidic
