CLUE,ANS,POS
Boat's trail in water ,wake,1
"Torn, split ",ripped,1
"Assignations, romantic meetings ",trysts,6
"Peril, risk ",danger,4
State of suspended business ,recess,8
Not sloping; apartment ,flat,3
Distribute cards ,deal,1
Window hangings ,curtains,1
Sovereign ,ruler,8
Organism such as a toadstool ,fungus,1
Exclusion from the church ,excommunication,1
Special event ,occasion,7
Blizzard ,snowstorm,4
Line of rotation ,axis,1
Neither equilateral nor isosceles ,scalene,1
Thespians ,actors,1
Quakes ,tremors,1
"Allocate, a job say ",assign,1
Made a check mark ,ticked,1
Flower; part of the eye ,iris,1
Of an empire ,imperial,1
Group of vehicles ,fleet,3
Corpses ,bodies,2
Officially allow ,permit,2
Brave ,intrepid,8
Code of correct conduct ,protocol,9
Animal's natural home ,habitat,4
