CLUE,ANS,POS
Died by submersion ,drowned,1
Border or leeway ,margin,1
Automaton resembling a human,android,1
Correct ,proper,7
Glue ,adhesive,1
Carry out ,execute,1
Item of make-up ,lipstick,1
God ,deity,1
"Spun, making a sound ",whirred,11
"Obstinate, unwilling to yield ",stubborn,1
Refer (to indirectly) ,allude,1
Tetanus ,lockjaw,1
Annulment ,cancellation,1
Mouth-organ ,harmonica,1
Central part ,core,1
Broadcast ,transmit,2
Therefore ,thus,7
Style of art such as that of Jackson Pollock ,abstract expressionism,1
