CLUE,ANS,POS
Short sleep ,nap,2
Dawn (mainly US) ,sunup,14
Downward path ,descent,3
The animal said to be stubborn ,mule,1
"Ghastly, grisly ",gruesome,15
Transfer power to do something ,delegate,4
Great sorrow at someone's death ,grief,1
Young animal,calf,4
Marvellous ,superb,3
Small bird ,wren,5
Advertising booklet,brochure,1
Meddle ,interfere,1
Soaked ,drenched,2
"Small, light boat ",canoe,4
Plate protecting the skin of fish and reptiles,scale,1
Young sheep ,lamb,1
Singing to pre-recorded backing tracks ,karaoke,1
Despicable type (of insect?) ,louse,16
West African river ,niger,1
Loss of memory ,amnesia,1
