CLUE,ANS,POS
Strange and exciting ,exotic,6
Lively party ,shindig,14
Meal ,dinner,3
Wood-wind instrument ,oboe,3
Group of musicians ,orchestra,4
Early nineteenth century anti-machinery demonstrator ,luddite,1
"Incompetent, clumsy",inept,1
Between dawn and dusk ,daytime,4
Snowstorm ,blizzard,1
Mass for the dead ,requiem,1
Something with independent existence ,entity,9
Accumulate into total ,aggregate,10
Inflammatory skin condition ,eczema,2
Part of a garment covering the arm ,sleeve,1
Expresses one's view ,opines,1
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,3
Annual ,yearly,1
"Unlucky, destined to lose ",ill-fated,16
