CLUE,ANS,POS,FOUND IN
Nauseous when flying,airsick,1,Airsickness
Anger ,ire,14,Burning ire
.... sapiens is the human species ,homo,2,"With their highly developed brains, Homo sapiens have made significant advances in various domains such as arts, technology, governance systems, and scientific understanding."
Orderly and clean ,neat,1,Neat and tidy
Agricultural labourer of low status ,peasant,1,Peasant farmer
Asian desert ,gobi,2,Gobi Desert - A vast desert region spanning northern China and southern Mongolia.
Characterized by intense feeling ,emotional,10,Violent (if referring to emotional intensity)
Small cake or bread roll ,bun,17,Cinnamon bun
Brief light fall of rain ,shower,2,Trace shower
Tics ,spasms,8,Chronic facial tics (blepharospasm): spasms of the eyelid muscles
Male singer in boater ,baritone,11,Boating baritone
Miniature whirpools ,eddies,1,Tiny eddies
Take over by force,usurp,17,Physical usurpation
This job does not require all of the working week ,part-time,1,Part-time position
Early string instrument ,viol,13,"Vielle (Medieval fiddles, with historical connections to modern violins)"
Strong cord ,rope,1,Robust rope
Bath ,tub,17,Wet barrier (referring to the tub's edge as a physical boundary in a bathroom setting)
