CLUE,ANS,POS
Mathematical array ,matrix,8
Charge with crime ,indict,2
Style of hat ,fedora,1
Evil-smelling animal of N America ,skunk,1
Cold dish ,salad,4
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,6
"Goal, aim ",objective,1
Barrier of stakes and timbers ,stockade,2
Not harsh or violent ,gentle,2
Made bigger ,enlarged,2
Deciduous tree ,poplar,7
Thread or tall tale ,yarn,1
A brief or casual look ,glance,1
Domestic cattle ,oxen,4
Period of rule ,reign,1
Charged particle,ion,1
