CLUE,ANS,POS,FOUND IN
Groups of people related by blood ,tribes,7,Tribesmen
Enabling instructions for computer ,program,17,Codes (as in programming or ethical codes)
Money bag ,purse,6,Wealthy purse
Onlookers ,audience,7,Audience (if applicable)
Savoury jelly ,aspic,2,Aspic (a savory jelly made with meat stock)
One of two Tory prime ministers,pitt,8,"Pitt (William Henry, or 'The Younger')"
From end to end ,through,1,Throughout
"Sinew, maybe 3 ",tendon,2,Tendinopathy (a condition involving tendons)
Garden pest ,aphid,1,Aphids
Draw in (with mouth) ,suck,10,Suckle (in reference to infants)
Equals (anag.) ,squeal,5,Squeals (equally loud sounds)
Harvests ,crops,2,Gathered (crops)
