CLUE,ANS,POS,FOUND IN
Caviar fish ,sturgeon,1,Sturgeon (the primary source for traditional caviar)
Protects ,shields,3,Shields (as in an actual shield)
German cherry brandy ,kirsch,2,Kirschwasser
From the beginning - ab ...... ,initio,1,Ab initio (Latin for from the beginning; used in various contexts to mean 'from the outset')
"US state, capital Columbus ",ohio,1,Ohio (Capital: Columbus)
Road surface material of tar and stone ,tarmac,2,Tarmac (short for tarmacadam)
At some time afterwards ,later,4,Later on
It's used by a conductor and a policeman ,baton,1,"Baton - A baton can be employed both as a symbol of authority or command in musical contexts, wielded by conductors, and as a tool for directing traffic, sometimes carried by police officers (though this use is less common)."
Skinflint ,miser,2,Miserly
'Don Juan' poet ,byron,3,"Lord Byron – for ""Don Juan"" poem."
Prolonged; nagging ,persistent,3,Persistent - continuing firmly and steadily in spite of opposition or discouragement.
