CLUE,ANS,POS,FOUND IN
Social insect ,ant,1,Ant colony
Underground cemetery ,catacomb,15,Catacombs
Boast ,brag,2,Vainly bragging
Come to a definite conclusion,resolve,7,Resolved
Of scientists involved in legal investigations,forensic,4,Forensic specialist
Small bird; architect ,wren,7,"Wren (small birds known for their intricate nest-building skills, akin to architecture)"
Forgive ,excuse,8,Excuse accepted
Shelter (for ships),haven,10,Safe haven for vessels
Become more rigid,stiffen,2,Stiffened
Ball game ,tennis,9,Tennis terms
Scope for freedom of action ,latitude,11,Broad latitude
Spring back ,bounce,2,Bounce-back ability
Concave - sunken ,hollow,2,Hollowed out
"Stage entertainment with sketches, songs and dance ",revue,18,Revue cast
Animal collection ,zoo,1,Zoological
"Barricade, railing ",barrier,7,Bollard (rail-like barrier)
Deep rift,chasm,7,Deep chasm
Seat; fish ,perch,4,Piscatorial perch
One or the other,either,1,Either A or B choice
Bought and sold ,traded,5,Traded hands
"Musical performance, under a lady's window? ",serenade,1,Street serenade
Circular frame with spokes,wheel,1,Bicycle wheel
With a forward motion: in accompaniment,along,20,Walking alongside
Consume too much ,overeat,14,Picky eating leading to overeating specific foods
