CLUE,ANS,POS
High-pitched and sharp ,shrill,3
Save from danger ,rescue,1
Sweetener ,sugar,1
Enclosed drain under a road or railway ,culvert,2
Prepared ,ready,1
Feed ,nourish,2
Underarm protection? ,deodorant,2
Units of electrical resistance ,ohms,1
Former British rule ,empire,2
Group formed to limit competition ,cartel,1
Trojan hero,hector,2
Inequality ,disparity,1
Intrepid ,fearless,2
Impudence ,nerve,8
The largest flatfish ,halibut,1
Game bird (in a pear tree?),partridge,1
Ships travelling together ,convoy,2
Look over ,survey,1
Blow - gentle touch - apoplexy ,stroke,24
Narrow opening,slit,1
Deport ,exile,5
Happy-go-lucky ,carefree,1
In a position to ,able,3
"Gives, apportions ",allots,1
