CLUE,ANS,POS,FOUND IN
High-pitched and sharp ,shrill,10,Shrill voice
Listen to,hear,3,Hearing acuity
Save from danger ,rescue,9,Rescued
Sweetener ,sugar,1,Sugar substitute
Enclosed drain under a road or railway ,culvert,17,Concealed culvert entrance
Prepared ,ready,1,Readymade
Feed ,nourish,4,Nourishment
Underarm protection? ,deodorant,4,Deodorant sticks
Projectile; salad plant ,rocket,3,"Lettucesaladrocket (blending ""lettuce"" and ""projectile"")"
Units of electrical resistance ,ohms,2,"Kilohm (kΩ) - A thousand ohms, commonly used when dealing with higher resistances."
Drive or urge ,impel,5,Impel - to drive or push forward
Residue of a fire ,ash,1,Ashes
Regular - formal dress ,uniform,5,"Formal uniform: A prescribed set of clothing worn by employees in certain professions, such as doctors, nurses, military personnel, and hotel staff."
Trojan hero,hector,2,"Hector: Another celebrated hero of Troy, known for his valiant defense of the city and tragic death at the hands of Achilles."
Gem ,jewel,20,Jewelry (a common setting where gems are used)
Intrepid ,fearless,3,Fearless in pursuit
Of the kidneys ,renal,2,"Renal function: Describes the ability of the kidneys to filter blood, remove waste, regulate electrolyte balance, and maintain fluid homeostasis."
Blow - gentle touch - apoplexy ,stroke,4,Tender stroke
Narrow opening,slit,9,Narrowing slit
Deport ,exile,18,Unlawful exile
Slangily cheat with wood-working tool ,chisel,1,Chisel out a quick fix
Angora fabric,mohair,8,"Mohair (goat hair known for its luster and strength, not quite the same as angora's softness)"
In a position to ,able,3,Capable of taking action due to available resources
