CLUE,ANS,POS,FOUND IN
Weighty book ,tome,2,Voluminous tome
Rascal ,scamp,17,Lighthearted scamp
Extremely wicked ,evil,3,Evil-doing
English composer ,purcell,8,Henry Purcell
Fond of games ,playful,10,Playful soul
Picked,chose,2,Chosen
Occurrences ,events,1,Happenings or events taking place at a specific location
International treaty ,pact,5,Intergovernmental pact
Study of language and its structure ,linguistics,3,History of Linguistics: The historical evolution of the field of linguistics as a scientific discipline that analyzes language' Written by John Doe (email@example.com)
Throw about ,scatter,10,Haphazardly scattered objects
Reduce by a factor of two ,halve,1,Halved
Deliver from harm ,rescue,7,Rescue attempt
Food passed through a liquidiser ,puree,1,Pureed
