CLUE,ANS,POS
Meal ,dinner,3
Citizen of a former Soviet republic,kazakh,5
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,3
"Pause, think twice ",hesitate,1
Hurry up!,step on it,10
Deploy ,use,7
"Incompetent, clumsy",inept,5
Between dawn and dusk ,daytime,2
Snowstorm ,blizzard,1
Something with independent existence ,entity,1
Accumulate into total ,aggregate,13
Inflammatory skin condition ,eczema,2
"Piece of wood, potato, or silicon",chip,9
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
Pudding ,dessert,20
(Food) consumer ,eater,1
Annual ,yearly,1
Eyeglass ,monocle,11
