CLUE,ANS,POS
Once more ,again,1
Single piece of sand etc,grain,1
Harmless untruths ,white lies,1
French cathedral city ,chartres,7
Contort ,twist,1
Vary,fluctuate,11
Yellow fruit ,banana,2
Root vegetable ,parsnip,4
Large sailing ship ,galleon,6
Whimsical - amusing,droll,11
Continuous,unbroken,9
Watery part of milk ,whey,1
Wanderer ,nomad,2
French definite article ,les,3
Smooth little stone ,pebble,1
Slaughterhouse ,abattoir,1
Older or higher in standing ,senior,2
Very bright red ,scarlet,2
Raw ,uncooked,1
