CLUE,ANS,POS
Food for queen and larvae ,royal jelly,3
Internal framework ,skeleton,2
Highly skilled musician ,virtuoso,1
Long heroic story ,saga,2
Betrayal of a trust ,treachery,3
Descend vertical slope using rope ,abseil,1
The smaller of two ,lesser,1
Organisation's influence in the community ,outreach,18
"Hard to pin down, slippery ",elusive,1
Pulled along roughly ,dragged,1
Remove hair (which could be narrow) ,shave,1
Patron or backer ,sponsor,6
Solid - business ,firm,9
Shore ,coast,1
Low dam ,weir,3
Brute ,beast,10
Cavalry sword ,sabre,1
Knee-cap ,patella,2
A clairvoyant ,seer,3
Prophet ,oracle,4
Official ban on trade ,embargo,1
Permit for round trip,return ticket,2
Cry like a wolf,howl,1
Chess piece ,knight,5
Xylophone-like instr. ,marimba,1
A one-storey dwelling house ,bungalow,1
Tribe ,clan,8
Eye inflammation ,iritis,5
