CLUE,ANS,POS
Jewellery item with pin ,brooch,1
Country in the Balkans ,albania,1
Garden frame for climbers ,pergola,2
Not convinced ,unpersuaded,5
Primate with a long tail ,monkey,1
Murderous ,homicidal,3
Remove skin as from apple ,peel,3
Soft,gentle,1
Crescent shaped lunar appearance ,new moon,8
Push around - deal dishonestly,hustle,2
Conjunction ,and,1
"Make a mess of, ruin ",screw up,15
Lerner and Loewe musical ,gigi,3
River joining the Thames at Reading ,kennet,1
Autocratic ruler ,dictator,2
Existing in fact ,actual,2
