CLUE,ANS,POS,FOUND IN
Unit of electrical energy ,kilowatt-hour,3,Kilowatt-hour (kWh)
Russian dictator ,stalin,1,Stalin (Ста́лин)
"Apply, employ ",use,16,Enlist (military use)
Lie on surface of water,float,1,Floatation
Applaud ,cheer,2,"Huzzahs - Shouting or cheering phrases often used in celebratory contexts, similar to clapping."
Two-hump camel ,bactrian,1,Bactrian Camel
Go bad -- turn from liquid into solids,curdle,17,"Curdle - in cooking, milk turns from a liquid to curds; this term reflects the process where liquids turn into solids through acidification and/ejection of whey."
Fasten; level game ,tie,3,Bind - to tie together and secure tightly
Flee ,escape,1,"Escape - to leave or get away from a place or situation quickly, typically because it is dangerous or unpleasant."
Lloyd Webber musical set in Argentina ,evita,1,Evita (musical)
Accessible to all ,public,3,Public - Openly accessible by anyone without restriction.
Rebound from surface as missile might - hectic or what? ,ricochet,10,Ricochet (the bouncing back of a projectile like a missile after hitting a surface)
Game in which the answer is acted out ,charade,1,Charades
