CLUE,ANS,POS,FOUND IN
Impart confidence ,assure,1,Assuredly
Departure ,leaving,11,Departure hour (specific time of leaving)
"Prescribed course of diet, exercise, etc ",regimen,1,Dietary regimen
Remove by force ,extract,1,Extract violently
Self-murdering,suicidal,1,Suicidal ideation
Denver's state ,colorado,2,Colorado Rockies (if referring to the baseball team as a metonym for the city)
Supply (with items) ,equip,6,Equipped with supplies
Position or posture ,stance,12,Relaxed stance
Cylinder,tube,4,Tube with circular cross-section
Pure whisky,malt,2,Malt Whisky
Portion ,piece,6,Fractional piece
Reaching a destination ,arriving,1,Arriving spot
Accustomed ,used,5,Used to
"Ferocious, savage",fierce,16,Fierce temperament
Guffaw ,laugh,1,Laugh out loud
Risk ,danger,3,Dangerous
Muscular spasms and pains ,cramps,7,Cramps (muscular)
Oscar ,academy award,3,Academy Awards winner
Combat,fight,1,Fighting
