CLUE,ANS,POS
Persuade ,convince,2
Unlawful killing ,murder,4
"Reasonable, logical ",rational,1
Refuse; brood ,litter,6
Unfavourable or harmful ,adverse,1
Element used as semiconductor,silicon,1
Last ,final,1
Wander about,roam,1
Port in Brittany ,brest,1
Love affair ,romance,1
"Laugh at, make fun of",deride,3
Viscous bituminous substance,tar,3
Lewd ,salacious,4
Motionless ,static,3
Child of first eight weeks in womb ,embryo,2
Humble ,lowly,5
Aristocratic ,noble,1
Slow tempo ,adagio,2
A wide-mouthed water jug ,ewer,4
Army unit ,regiment,3
Shape produced by curve that crosses itself ,loop,1
Everlasting ,eternal,1
Consume ,eat,1
Primary blue colour in printing ,cyan,1
Thought ,idea,1
Sullen in a peevish way,petulant,5
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1
