CLUE,ANS,POS
Fragrant flower ,lily,4
Breathed audibly and deeply ,sighed,6
Self-government in local matters ,home rule,4
Immature form of insect ,larva,1
Feral ,wild,1
Leaks slowly ,seeps,2
Sweetheart ,darling,2
Early satellite ,sputnik,1
Bubbles ,foam,1
Appealing to emotion rather than actuality ,sentimental,4
"- - Flynn, film star ",errol,1
Long seat with back and arms ,settee,12
Baby swan ,cygnet,1
Set of clothes,outfit,1
Surprise greatly or daze ,stun,3
'. . . . . . speaks louder then words' ,action,1
