CLUE,ANS,POS,FOUND IN
Clapping ,applause,5,Thunderous applause
Allocates a task ,assigns,1,Assigns responsibility
Assert one's right to,claim,1,claim a stake in resources
Zodiac sign ,aquarius,11,"Aquarius: Innovative, independent, and unorthodox thinking patterns may lead to creative solutions when faced with a puzzle or enigma."
Cease work ,rest,16,Resting period
Picture ,image,4,Weight loss image: An illustration showing a person with noticeable weight reduction or visible physical signs associated with malnutrition like gaunt features or wasted muscles.
Ten years ,decade,1,Decade-long span
Be at odds,disagree,2,Disagreeing
Immeasurably bad ,abysmal,13,Abysmally disappointing
(Of snow) melt ,thaw,1,Thawing
Travelling company of entertainers ,circus,4,Circus collective
Small African nocturnal primate with large eyes,bushbaby,6,Galago (also known as bushbaby)
Broad smile,grin,1,Grinning widely
Inclined or took care of ,tended,14,Carefully attended
Baseless ,unfounded,13,Unfounded assertion
Italian poet ,dante,1,Dante Alighieri
Attire ,dress,5,Dressed appropriately for the occasion
Business room - position of responsibility or duty,office,1,Chief executive officer (CEO)
Affectedly polite and refined ,genteel,3,Genteelly accommodating
