CLUE,ANS,POS
Part of a church sounds roguish ,nave,14
Canine guard ,watchdog,1
Theft crime ,robbery,1
"Valiant, courageous ",heroic,2
Imperial land measurement ,acre,1
Small sheltered bay ,cove,1
In short supply ,scarce,1
Raised ,hoisted,12
Dreamlike ,surreal,1
Planet ,venus,5
Acquiesces ,accedes,9
Not closed or secret ,open,1
Mishap ,accident,2
Man or beast ,animal,2
Porous substance to soak up ,sponge,1
Of spring ,vernal,11
Problem solving ,troubleshooting,1
Joyous ,blissful,18
