CLUE,ANS,POS,FOUND IN
-- Professor holds chair founded by a monarch ,regius,1,Regius Professorship
Hours of darkness ,night,1,Nighttime
"Recal, recollect ",remember,2,Remember again
Find mutual understanding -- operate mouse ,click,15,Joint clicking
Not wholesale ,retail,2,Retail-level
Sheep's clothing? ,wool,1,Wool garments
''We are such stuff as ... are made on'' (The Tempest) ,dreams,20,The stuff that dreams are made on
Horseshoe-shaped river bend,oxbow,2,Oxbow lake
Superfluity ,excess,1,Excessive supply
Wild cat ,lion,4,Puma concolor (Cougar or Mountain Lion)
Goat with long silky hair ,angora,1,Angora goat
