CLUE,ANS,POS
Kill by piercing with a spear or sharp pole ,impale,3
Ethiopian capital ,addis ababa,4
Patch up or renovate ,revamp,5
Like no other ,unique,1
Paid heed,attended,12
One who propitiates by concessions ,appeaser,20
"Gas, O ",oxygen,1
Improved trend in business or fortune ,upturn,14
Between Triassic and Cretaceous ,jurassic,1
Capture (slang) ,nab,1
Non-clergy ,laic,20
Madness ,insanity,1
Latticework to support plants ,trellis,1
Relating to love ,romantic,5
Insanity ,madness,1
Percussion instrument ,marimba,6
Greek waters ,ionian sea,17
Room at the bottom ,basement,1
Tree trained to grow against wall,espalier,3
Examine (quickly) ,scan,1
Dairy product ,cheese,2
Concluding ,ending,5
"Flourish, do well ",prosper,3
Proposition not self-evident but proved by a chain of reasoning ,theorem,1
Understanding ,enlightenment,8
Male relative ,grandson,7
Mr Punch's dog ,toby,2
West African republic,niger,12
Head of abbey ,abbot,1
Material for pottery ,clay,1
Immeasurably bad ,abysmal,1
Treat cruelly ,oppress,7
Large ocean fish ,marlin,1
Ocean ,sea,1
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
