CLUE,ANS,POS
Member of the family ,relative,1
"Appealed earnestly, begged ",entreated,2
An artist works in it ,studio,1
Refuse to do business with ,boycott,2
Injure or harm severely ,maim,1
Clergyman ,vicar,6
First batsman ,opener,1
Small mouse-like rodent ,vole,4
Gem ,jewel,1
Bloodsucking insect ,louse,4
Protecting ,shielding,3
Tedium,ennui,3
Legally confiscate ,sequester,8
"Foreigner, outsider ",alien,5
Lift or hold something to assess its weight,heft,2
One travelling widely ,globetrotter,1
Convexity of the surface of a road ,camber,2
Stuffed ,replete,3
"Main, principal ",dominant,11
Grasp firmly,seize,7
Move from one place to another ,transfer,11
Turn hide into leather ,tan,1
