CLUE,ANS,POS
Farthest - to the highest degree,extreme,7
Aim - striker's target,goal,1
Not sorry,unapologetic,2
Arab leader,sheikh,1
Ceremonial dinners ,banquets,1
Medical treatment ,therapy,1
Rage ,fury,1
"Adages, saws ",proverbs,1
Theft ,larceny,3
Soundless ,silent,1
County of southern England ,dorset,1
Minimum attendance ,quorum,1
Supposed loch monster ,nessie,1
Family member by marriage ,brother-in-law,2
Group of items of the same kind ,set,2
Andalusian gypsy music ,flamenco,1
Masticated ,chewed,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,1
Astronomical angle -- ,azimuth,2
Not defeated ,unbeaten,5
Turning machine ,lathe,1
