CLUE,ANS,POS,FOUND IN
Leading Brexiteer's given name ,boris,2,Boris Johnson
Likeness; statue ,image,5,Carved image
Persistently avoid ,shun,1,Consistently shun
Rich soil ,loam,3,Loamy earth
Greek letter E ,epsilon,2,"Epsilon: A variant symbol for the phonetic value of a short ""e"" sound in ancient Greek."
From Castro's island ,cuban,1,Cuban shores
Deadly ,lethal,9,Lethal dosage (related to poison)
Seventh sign of zodiac ,libra,5,Libra (Sept 23 - Oct 22)
Close acquaintance ,friend,1,Friendly neighbor
"Devilment, impishness ",mischief,7,Prowling mischief
Fully developed ,mature,1,Matured
Armed soldier (hist.) ,musketeer,6,Musketeer on horseback (17th-18th century)
Oust squat to restore existing state of affairs ,status quo,6,Reinstate pre-squat status quo
Stop,cease,2,Ceased
Pull out - quotation ,extract,1,Extraction
