CLUE,ANS,POS
Jewellery item with pin ,brooch,1
Country in the Balkans ,albania,1
Garden frame for climbers ,pergola,2
Not convinced ,unpersuaded,11
Urge on ,impel,2
Murderous ,homicidal,2
Remove skin as from apple ,peel,1
Soft,gentle,1
Group of houses ,estate,3
Draw towards one ,attract,1
Lavish meal ,banquet,1
Happening every evening ,nightly,1
Pieces of impure quartz used as gemstones,agates,1
Passage taken from book etc ,extract,1
"Make a mess of, ruin ",screw up,11
Autocratic ruler ,dictator,1
Existing in fact ,actual,5
Put a number to ,quantify,1
