CLUE,ANS,POS
Pieces of broken glass ,shards,1
South African currency,rand,1
Young cow ,calf,1
Dirge ,lament,9
(Of beer?) available ,on tap,15
Building for travellers ,hotel,6
"Differ, dissent",disagree,1
Treat with disrespect ,insult,2
"Uninvolved, distant ",aloof,15
Way of bearing one's body ,posture,1
Bedaub; pollute,besmear,6
Vegetable resembling celery,fennel,1
Pennine town in Greater Manchester ,rochdale,2
Legal enactment ,statute,2
Woman's garment,blouse,1
Gift (to charity) ,donation,1
"Examined, tried ",tested,6
"Keenness, avidness ",eagerness,4
