CLUE,ANS,POS
Welsh dog ,corgi,1
"Benign, innocuous ",harmless,1
Three feet ,yard,1
Printer's medium ,ink,1
Row with two oars,scull,3
On the exterior ,outside,1
Secretly follow ,tail,2
Begin ,commence,5
Tennis bat ,racquet,4
Furthest inward ,inmost,5
Exploring underground spaces ,caving,1
"Different, diverse ",varied,1
Inflamed swelling ,boil,3
Puts or throws out ,ejects,1
Pattern ,template,5
College administrator ,dean,1
Female relative ,aunt,1
Reflecting glass ,mirror,1
New town in County Durham ,peterlee,5
Show you're pleased ,smile,2
Financial gain ,income,2
Honey producer ,bee,1
'Little Orphan . . . . .' ,annie,2
His wings melted when he flew too near the sun ,icarus,1
SOS! ,help,1
Covering of tree trunk,bark,1
Nerve cell ,neuron,1
Layer ,tier,3
First name of Disney's Duck ,donald,1
