CLUE,ANS,POS
"Safe, free from danger ",secure,1
Fruit; reddish-purple ,plum,14
Looker-on ,spectator,1
Suitable ,fit,5
US state ,illinois,13
Seventh sign of the Zodiac,libra,9
Travel instantly (sci-fi) ,teleport,1
Feeling penitent or guilty ,contrite,2
Brief and to the point ,concise,1
Narrow passage in sea ,strait,3
German emperor ,kaiser,1
Marry ,wed,1
Up to a time that ,till,10
West African river ,gambia,4
Tropical tree or hand part ,palm,1
Commerce ,trade,1
"... London art gallery, with ...",tate britain,7
