CLUE,ANS,POS
Early-blooming white flower ,snowdrop,1
"Got away, broke loose ",escaped,1
(Of paint) having a very slight sheen ,eggshell,5
Impetuous - quick-tempered,hasty,13
Every seven days ,weekly,1
Nose-openings ,nostrils,2
Area measure ,acre,2
Gardening ,horticulture,3
Spiral fossil ,ammonite,1
Place of worship set apart in church or cathedral,chapel,2
The formal kneecaps ,patellae,1
"Melted alloy, used to join two metal surfaces ",solder,1
Insulting or repulsive ,offensive,3
"In the Arabian Nights, he acquires a magic lamp",aladdin,1
Sacred books of the Jews ,talmud,4
The mean ,average,1
Period of economic growth ,boom,1
Illumination ,light,1
Poison ,arsenic,1
Lacking in knowledge or awareness ,ignorant,1
Senior clergyman ,bishop,5
Paved area by house ,patio,6
Hypnotic state,trance,1
Enlarge ,extend,6
Forearm bone ,ulna,2
Italian type of vinegar ,balsamic,1
Without mercy or pity ,ruthless,1
Linkage; affair ,relationship,1
Say again ,reiterate,12
Object of King Arthur's quest ,grail,2
Needless ,unnecessary,3
Not wobbling ,steady,2
