CLUE,ANS,POS
Gas formed by vaporizing water at 100?C ,steam,1
Unmarried state entered in to by some clergy ,celibacy,1
Attractively old-fashioned ,quaint,5
Boulevard,avenue,2
Recede ,ebb,18
Nationality of citizens of Helsinki ,finnish,1
Informal restaurant,cafe,2
Scand. cured salmon ,gravlax,1
It's used to treat disorders and diseases ,medicine,1
Terribly sad and distressing ,tragic,11
Not injured ,unhurt,18
Very striking ,spectacular,10
"Objectives, aims ",purposes,5
Mary Shelley's monster ,frankenstein,1
