CLUE,ANS,POS,FOUND IN
Arches for trailing plants ,pergolas,6,Garden pergolas
Protrude ,jut,8,"Jut out: To project beyond the surrounding area, giving something an abrupt appearance."
Quite obvious and clear ,evident,7,Self-evident
Tiered ,layered,3,Layered: Having multiple layers or strata that differentiate its components in terms of complexity or importance.
False god ,idol,2,Illusory idol
Afternoon nap ,siesta,5,Daytime siesta
Ship's smokestack ,funnel,11,Steam funnel
Drink ,beverage,18,Sipping beverage
Unjust ,unfair,7,Unfair treatment
Shellfish ,shrimp,9,Shrimp-like organism (specific example within shellfish group)
Sikh headdress ,turban,1,"Turban: A traditional, iconic headwear made from long strands of fabric, typically worn by practicing Sikhs as a part of their religious observance."
Fast American dance,jive,19,"Jive (a lively form of dance that evolved from African American vernacular dances, often associated with swing music)"
"Pierced, like meat",skewered,13,Skewered (similar to piercing with a skewer during meat preparation)
Be clothed in ,wear,15,Ready for wear
- Onegin (Pushkin) ,eugene,1,"Russian poet known for his novel in verse, Eugene Onegin"
Group of people behaving like sheep? ,herd,4,Herd instinct
Car's home (or hospital?) ,garage,1,"Garage: A common place where a car is parked when not in use, or metaphorically ""at home."""
