CLUE,ANS,POS,FOUND IN
Split ,separate,3,Separated
Land surrounded entirely by water,isle,11,Isle with surrounding ocean
One shoots from a concealed place ,sniper,2,Hidden sniper
Cadaverous ,gaunt,13,Thin and gaunt
Summer trousers ,shorts,2,Cotton shorts
Nationality of a citizen of Helsinki ,finn,1,Finnish
Petty quarrel ,spat,13,Spats of minor significance
Consent ,agree,1,Agreement
Ring-doughnut shape ,torus,1,Torus (geometric shape resembling a doughnut)
Deserter ,renegade,18,Renegade soldier
