CLUE,ANS,POS,FOUND IN
Fashion - style ,mode,7,"Retro: Reviving fashion from past decades (e.g., 1950s, 1920s) with modern twists."
Uneasily; with nauseous feeling ,queasily,7,Queasily apprehensive
Map-line showing places with equal air pressure ,isobar,2,This creates a continuous map of intersecting isobar lines that delineate the distribution of equal air pressure across Earth's surface.
Caesar's year planner ,julian calendar,7,Julian calendar reference
Small biting fly,midge,12,Biting midge (not a precise species name but represents group of biting midges)
"Hurting, painful ",sore,16,Sore and aching (general physical discomfort)
Short trousers ,breeches,17,"Breeches (traditionally longer than modern shorts but could be considered ""short"" in some contexts)"
Driving force ,impetus,12,Energizing impetus
Mankind ,human race,6,The human race
Depart; permission ,leave,3,Granted leave
Land once belonging to a nobleman,manor,2,Manorial estate
Earnest request ,plea,2,Heartfelt plea
"Desire or liking, for power or food ",appetite,6,Insatiable appetite (for either)
Fearful expectation ,dread,3,Anticipatory dread
