CLUE,ANS,POS,FOUND IN
Pieces of broken glass ,shards,1,Fragmented shards
Animal or vegetable pouch,sac,1,Meat sack
South African currency,rand,1,"Rand: The official currency unit in South Africa, used alongside Rands."
Belonging to them ,their,1,Part of their group
Young cow ,calf,1,"Calf: A young bovine, typically under one year old."
Dirge ,lament,3,Lamenting song
"Differ, dissent",disagree,2,Disagree with
Treat with disrespect ,insult,1,Insulting
Person who jeers speaker from the crowd ,heckler,1,Raucous heckler
Irish police ,garda,1,Gardaí
Way of bearing one's body ,posture,1,Posture: The position or manner in which someone carries themselves physically reflecting their attitude or demeanor.
Spud ,potato,1,Potato-based dish
Take too much food ,overeat,1,Overeating
Merited ,just,3,Justly rewarded
Vegetable resembling celery,fennel,6,Fennel bulbs - The long green leaves and stalks of fennel bear a resemblance to celery in shape but have distinct flavor characteristics.
Chrysler Building city,new york,4,The Chrysler Building holds the title for being the tallest structure in the world to this day and remains one of New York City's most recognizable landmarks.
"-- Monroe, US actress ",marilyn,16,Fashionable movie actress (referring to Marilyn Monroe's style)
Gift (to charity) ,donation,1,Philanthropic donation
