CLUE,ANS,OUTPUT
Improvise ,play it by ear,"['Ad-lib', 'Act on instinct', 'Create spontaneously', 'Fabricate', 'Fabricate extemporaneously', 'Fill in the blanks', 'Free-form', 'Improv', 'Make up as you go', 'Off-the-cuff', 'On the fly', 'Rattle off the top of your head', 'React without a script', 'Render extemporaneously', 'Shoot from the hip', 'Spontaneously create', 'Speak off the cuff', 'Think on your feet', 'Wing it', 'Make it up as you go along']"
"Uproar, brouhaha",furore,"['Commotion', 'Pandemonium', 'Hullabaloo', 'Ruckus', 'Riot', 'Turmoil', 'Bedlam', 'Chaos', 'Mayhem', 'Hubbub', 'Fuss', 'Clamor', 'Din', 'Row', 'Squabble', 'Tumult', 'Uproar', 'Brawl', 'Fracas', 'Flap']"
Raise ,rear,"['Elevate', 'Boost', 'Lift', 'Hoist', 'Hike', 'Upsurge', 'Increase', 'Add', 'Augment', 'Enhance', 'Improve', 'Heighten', 'Raise', 'Rouse', 'Stir', 'Stir up', 'Revive', 'Resurrect', 'Revitalize', 'Rejuvenate']"
Stops ,ceases,"['Halt', 'Cease', 'Desist', 'Abate', 'Interrupt', 'Terminate', 'End', 'Finish', 'Conclude', 'Discontinue', 'Break', 'Interrupted', 'Checked', 'Arrested', 'Stopped', 'Paused', 'Hesitated', 'Delayed', 'Suspended', 'Brought to a halt']"
Ornamental garden plant ,hosta,"['Azalea', 'Begonia', 'Camellia', 'Dahlia', 'Fern', 'Gardenia', 'Honeysuckle', 'Impatiens', 'Jasmine', 'Lilac', 'Marigold', 'Oleander', 'Pansy', 'Petunia', 'Phlox', 'Rhododendron', 'Sage', 'Sweetpea', 'Tuberose', 'Viburnum']"
Crusty end of a loaf ,heel,"['Crumb', 'Edge', 'Crust', 'Tip', 'Corner', 'Rim', 'Border', 'Morsel', 'Chunk', 'Slice', 'Fragment', 'Piece', 'Bite', 'Snippet', 'Scrap', 'Scrape', 'Rind', 'Shell', 'Peel', 'Crouton']"
Units of length ,metres,"['Inch', 'Foot', 'Yard', 'Mile', 'Kilometer', 'Meter', 'Centimeter', 'Millimeter', 'Micrometer', 'Nanometer', 'Angstrom', 'Fathom', 'Rod', 'Chain', 'Link', 'Hand', 'Span', 'Elbow', 'Cubit', 'Barley']"
Sweet-smelling plant used to make medicine and lotion ,camomile,"['Lavender', 'Chamomile', 'Calendula', 'Lemonbalm', 'Marigold', 'Tansy', 'Scentleaf', 'Sweet Cicely', 'Lovage', 'Star of Bethlehem', 'Melissa', 'Valerian', 'Lemon Verbena', 'Orange Blossom', 'Gardenia', 'Yarrow', 'Maypop', ""Angel's Trumpet"", 'Vanilla Bean', 'Heliotropium']"
Go out of favour,fall from grace,"['Fall', 'Fade', 'Lose popularity', 'Decline', 'Drop off', 'Become unpopular', 'Slip in reputation', 'Wane', 'Diminish', 'Decrease', 'Sink in esteem', 'Go downhill', 'Lose ground', 'Fall from favour', 'Decline in popularity', 'Get less popular', ""Loosen one's grip on public opinion"", 'Become less well-liked', 'See a decline in support', 'Become disfavoured']"
Increase of volume ,crescendo,"['Swell', 'Expansion', 'Enlargement', 'Augmentation', 'Amplification', 'Magnification', 'Intensification', 'Strengthening', 'Enhancment', 'Growth', 'Increase', 'Boost', 'Surge', 'Rise', 'Upsurge', 'Expansionism', 'Bloating', 'Inflation', 'Blowing up', 'Amplifying']"
Honest and open ,candid,"['Transparent', 'Straightforward', 'Open-minded', 'Frank', 'Truthful', 'Authentic', 'Sincere', 'Direct', 'Unbiased', 'Fair-minded', 'Genuine', 'Trustworthy', 'Reveal', 'Confess', 'Disclose', 'Unvarnished', 'Blunt', 'Artless', 'Unpretentious', 'Tacit']"
Boring tool,awl,"['Drill', 'Auger', 'Bit (e.g., screwdriver bit)', 'Chisel', 'Dremel (a handheld power tool)', 'Router (woodworking or metal cutting)', 'Grinder', 'Sander', 'Polisher', 'Jigsaw (a type of saw)', 'Reciprocating saw (e.g., a Skilsaw)', 'Circular saw', 'Band saw', 'Miter saw', 'Coping saw', 'Trowel (a tool for shaping or smoothing concrete, etc.)', 'Plowplane (a specialized woodworking tool)', 'Hand plane', 'Chiseling bar (e.g., a chisel used to remove old adhesive)', 'Router bit (a small, rotating cutting tool)', 'While some might find them exciting or satisfying to use, others might find them..']"
Lemon is a strange pasta ,semolina,"['Here are 20 other words that fit the clue:', 'Aide', 'Strange', 'Pasta', 'Lemon', 'Helper', 'Oddity', 'Unusual', 'Helpmate', 'Auxiliary', 'Assistive', 'Supporting', 'Uncommon', 'Peculiar', 'Bizarre', 'Curious', 'Weirdo', 'Unfamiliar', 'Novelty', 'Unusualness', 'Oddity']"
Works for small orchestra ,chamber music,"['Nocturne', 'Serenade', 'Rhapsody', 'Suite', 'Partita', 'Divertimento', 'Concertino', 'Intermezzo', 'Scherzo', 'Adagio', 'Allegro', 'Minuetto', 'Capriccio', 'Burlesque', 'Masquerade', 'Fugue', 'Pastorale', 'Chaconne', 'Saraband', 'Ouverture']"
Spill - open boat ,lighter,"['Launch', 'Unleash', 'Set sail', 'Cast off', 'Hoist sails', 'Free the anchor', 'Let loose', 'Release the moorings', 'Open up', 'Start the voyage', 'Begin the journey', 'Get underway', 'Set afloat', 'Send adrift', 'Unmoor', 'Uncouple', 'Loose the lines', 'Free the vessel', 'Release the ship', 'Hoist anchor']"
