CLUE,ANS,POS,FOUND IN
Talon ,claw,1,"Claw-like grasping appendage on a bird of prey, used for seizing or holding onto objects"
Grown-up tadpole ,frog,3,Froglet
Young horse ,colt,2,Colt (for males)
Leading performer,star,1,Star attraction
Genuflect,kneel,4,Kneel down briefly
Colour for aristocracy or emperors ,purple,1,Imperial purple
Group of states ruled by one ,empire,9,Empire (referring to historical empires that ruled over diverse regions and states)
Outshine ,excel,12,"Soar above: Going beyond the average, excelling with exceptional skill or performance"
Flock,herd,3,Herding dogs gathering
Night-flying insect ,moth,1,Nocturnal moth
Spiny succulent ,cactus,2,"Carnegiea gigantea (specifically, the ""Fishhook Barrel Cactus"")"
Fine earthenware ,porcelain,13,Coarse porcelain
Put into hock ,pawn,3,Pawned possessions
Cordial,warm,5,Warm-spirited
Claw ,talon,2,"Talon - a specific type of strong, curved claw found on birds of prey."
Second showing?,replay,17,Replay session
